3;2;a;x;y;t;1;23.1235;300.1235
3;2;a;x;y;t;2;23.1235;300.1235
3;2;a;x;y;t;3;23.1235;300.1235
3;2;a;x;y;t;4;23.1235;300.1235
3;2;a;x;y;t;5;23.1235;300.1235
3;2;a;x;y;t;6;23.1235;300.1235
3;2;a;x;y;t;7;23.1235;300.1235
3;2;a;x;y;t;8;23.1235;300.1235
3;2;a;x;y;t;9;23.1235;300.1235
3;2;a;x;y;t;10;23.1235;300.1235
3;2;a;x;y;t;11;23.1235;300.1235
3;2;a;x;y;t;12;23.1235;300.1235
3;2;a;x;y;t;13;23.1235;300.1235
3;2;a;x;y;t;14;23.1235;300.1235
3;2;a;x;y;t;15;23.1235;300.1235
3;2;a;x;y;t;16;23.1235;300.1235
3;2;a;x;y;t;17;23.1235;300.1235
3;2;a;x;y;t;18;23.1235;300.1235
3;2;a;x;y;t;19;23.1235;300.1235
3;2;a;x;y;t;20;23.1235;300.1235
3;2;a;x;y;t;21;23.1235;300.1235
3;2;a;x;y;t;22;23.1235;300.1235
3;2;a;x;y;t;1;23.1235;300.1235
3;2;a;x;y;t;2;23.1235;300.1235
3;2;a;x;y;t;3;23.1235;300.1235
3;2;a;x;y;t;4;23.1235;300.1235
3;2;a;x;y;t;5;23.1235;300.1235
3;2;a;x;y;t;6;23.1235;300.1235
3;2;a;x;y;t;7;23.1235;300.1235
3;2;a;x;y;t;8;23.1235;300.1235
3;2;a;x;y;t;9;23.1235;300.1235
3;2;a;x;y;t;1;23.1235;300.1235
3;2;a;x;y;t;2;23.1235;300.1235
3;2;a;x;y;t;3;23.1235;300.1235
3;2;a;x;y;t;4;23.1235;300.1235
3;2;a;x;y;t;5;23.1235;300.1235
3;2;a;x;y;t;6;23.1235;300.1235
3;2;a;x;y;t;7;23.1235;300.1235
3;2;a;x;y;t;8;23.1235;300.1235
3;2;a;x;y;t;9;23.1235;300.1235
3;2;a;x;y;t;10;23.1235;300.1235
3;2;a;x;y;t;11;23.1235;300.1235
3;2;a;x;y;t;12;23.1235;300.1235
3;2;a;x;y;t;13;23.1235;300.1235
3;2;a;x;y;t;14;23.1235;300.1235
3;2;a;x;y;t;15;23.1235;300.1235
3;2;a;x;y;t;16;23.1235;300.1235
3;2;a;x;y;t;17;23.1235;300.1235
3;2;a;x;y;t;18;23.1235;300.1235
3;2;a;x;y;t;19;23.1235;300.1235
3;2;a;x;y;t;20;23.1235;300.1235
3;2;a;x;y;t;21;23.1235;300.1235
3;2;a;x;y;t;22;23.1235;300.1235
3;2;a;x;y;t;23;23.1235;300.1235
3;2;a;x;y;t;24;23.1235;300.1235
3;2;a;x;y;t;25;23.1235;300.1235
3;2;a;x;y;t;26;23.1235;300.1235
3;2;a;x;y;t;27;23.1235;300.1235
3;2;a;x;y;t;28;23.1235;300.1235
3;2;a;x;y;t;29;23.1235;300.1235
3;2;a;x;y;t;30;23.1235;300.1235
3;2;a;x;y;t;31;23.1235;300.1235
3;2;a;x;y;t;32;23.1235;300.1235
3;2;a;x;y;t;33;23.1235;300.1235
3;2;a;x;y;t;34;23.1235;300.1235
3;2;a;x;y;t;35;23.1235;300.1235
3;2;a;x;y;t;36;23.1235;300.1235
3;2;a;x;y;t;37;23.1235;300.1235
3;2;a;x;y;t;38;23.1235;300.1235
3;2;a;x;y;t;39;23.1235;300.1235
3;2;a;x;y;t;40;23.1235;300.1235
3;2;a;x;y;t;41;23.1235;300.1235
3;2;a;x;y;t;42;23.1235;300.1235
3;2;a;x;y;t;43;23.1235;300.1235
3;2;a;x;y;t;44;23.1235;300.1235
3;2;a;x;y;t;45;23.1235;300.1235
3;2;a;x;y;t;46;23.1235;300.1235
3;2;a;x;y;t;47;23.1235;300.1235
3;2;a;x;y;t;48;23.1235;300.1235
3;2;a;x;y;t;49;23.1235;300.1235
3;2;a;x;y;t;50;23.1235;300.1235
3;2;a;x;y;t;51;23.1235;300.1235
3;2;a;x;y;t;52;23.1235;300.1235
3;2;a;x;y;t;53;23.1235;300.1235
3;2;a;x;y;t;54;23.1235;300.1235
3;2;a;x;y;t;55;23.1235;300.1235
3;2;a;x;y;t;56;23.1235;300.1235
3;2;a;x;y;t;57;23.1235;300.1235
3;2;a;x;y;t;58;23.1235;300.1235
3;2;a;x;y;t;59;23.1235;300.1235
3;2;a;x;y;t;60;23.1235;300.1235
3;2;a;x;y;t;61;23.1235;300.1235
3;2;a;x;y;t;62;23.1235;300.1235
3;2;a;x;y;t;63;23.1235;300.1235
3;2;a;x;y;t;64;23.1235;300.1235
3;2;a;x;y;t;65;23.1235;300.1235
3;2;a;x;y;t;66;23.1235;300.1235
3;2;a;x;y;t;67;23.1235;300.1235
3;2;a;x;y;t;68;23.1235;300.1235
3;2;a;x;y;t;69;23.1235;300.1235
3;2;a;x;y;t;70;23.1235;300.1235
3;2;a;x;y;t;71;23.1235;300.1235
3;2;a;x;y;t;72;23.1235;300.1235
3;2;a;x;y;t;73;23.1235;300.1235
3;2;a;x;y;t;74;23.1235;300.1235
3;2;a;x;y;t;75;23.1235;300.1235
3;2;a;x;y;t;76;23.1235;300.1235
3;2;a;x;y;t;77;23.1235;300.1235
3;2;a;x;y;t;78;23.1235;300.1235
3;2;a;x;y;t;79;23.1235;300.1235
3;2;a;x;y;t;80;23.1235;300.1235
3;2;a;x;y;t;81;23.1235;300.1235
3;2;a;x;y;t;82;23.1235;300.1235
3;2;a;x;y;t;83;23.1235;300.1235
3;2;a;x;y;t;84;23.1235;300.1235
3;2;a;x;y;t;85;23.1235;300.1235
3;2;a;x;y;t;86;23.1235;300.1235
3;2;a;x;y;t;87;23.1235;300.1235
3;2;a;x;y;t;88;23.1235;300.1235
3;2;a;x;y;t;89;23.1235;300.1235
3;2;a;x;y;t;90;23.1235;300.1235
3;2;a;x;y;t;91;23.1235;300.1235
3;2;a;x;y;t;92;23.1235;300.1235
3;2;a;x;y;t;93;23.1235;300.1235
3;2;a;x;y;t;94;23.1235;300.1235
3;2;a;x;y;t;95;23.1235;300.1235
3;2;a;x;y;t;96;23.1235;300.1235
3;2;a;x;y;t;97;23.1235;300.1235
3;2;a;x;y;t;98;23.1235;300.1235
3;2;a;x;y;t;99;23.1235;300.1235
3;2;a;x;y;t;100;23.1235;300.1235
3;2;a;x;y;t;101;23.1235;300.1235
3;2;a;x;y;t;102;23.1235;300.1235
3;2;a;x;y;t;103;23.1235;300.1235
3;2;a;x;y;t;104;23.1235;300.1235
3;2;a;x;y;t;105;23.1235;300.1235
3;2;a;x;y;t;106;23.1235;300.1235
3;2;a;x;y;t;107;23.1235;300.1235
3;2;a;x;y;t;108;23.1235;300.1235
3;2;a;x;y;t;109;23.1235;300.1235
3;2;a;x;y;t;110;23.1235;300.1235
3;2;a;x;y;t;111;23.1235;300.1235
3;2;a;x;y;t;112;23.1235;300.1235
3;2;a;x;y;t;113;23.1235;300.1235
3;2;a;x;y;t;114;23.1235;300.1235
3;2;a;x;y;t;115;23.1235;300.1235
3;2;a;x;y;t;116;23.1235;300.1235
3;2;a;x;y;t;117;23.1235;300.1235
3;2;a;x;y;t;118;23.1235;300.1235
3;2;a;x;y;t;119;23.1235;300.1235
3;2;a;x;y;t;120;23.1235;300.1235
3;2;a;x;y;t;121;23.1235;300.1235
3;2;a;x;y;t;122;23.1235;300.1235
3;2;a;x;y;t;123;23.1235;300.1235
3;2;a;x;y;t;124;23.1235;300.1235
3;2;a;x;y;t;125;23.1235;300.1235
3;2;a;x;y;t;126;23.1235;300.1235
3;2;a;x;y;t;127;23.1235;300.1235
3;2;a;x;y;t;128;23.1235;300.1235
3;2;a;x;y;t;129;23.1235;300.1235
3;2;a;x;y;t;130;23.1235;300.1235
3;2;a;x;y;t;131;23.1235;300.1235
3;2;a;x;y;t;132;23.1235;300.1235
3;2;a;x;y;t;133;23.1235;300.1235
3;2;a;x;y;t;134;23.1235;300.1235
3;2;a;x;y;t;135;23.1235;300.1235
3;2;a;x;y;t;136;23.1235;300.1235
3;2;a;x;y;t;137;23.1235;300.1235
3;2;a;x;y;t;138;23.1235;300.1235
3;2;a;x;y;t;139;23.1235;300.1235
3;2;a;x;y;t;140;23.1235;300.1235
3;2;a;x;y;t;141;23.1235;300.1235
3;2;a;x;y;t;142;23.1235;300.1235
3;2;a;x;y;t;143;23.1235;300.1235
3;2;a;x;y;t;144;23.1235;300.1235
3;2;a;x;y;t;145;23.1235;300.1235
3;2;a;x;y;t;146;23.1235;300.1235
3;2;a;x;y;t;147;23.1235;300.1235
3;2;a;x;y;t;148;23.1235;300.1235
3;2;a;x;y;t;149;23.1235;300.1235
3;2;a;x;y;t;150;23.1235;300.1235
3;2;a;x;y;t;151;23.1235;300.1235
3;2;a;x;y;t;152;23.1235;300.1235
3;2;a;x;y;t;153;23.1235;300.1235
3;2;a;x;y;t;154;23.1235;300.1235
3;2;a;x;y;t;155;23.1235;300.1235
3;2;a;x;y;t;156;23.1235;300.1235
3;2;a;x;y;t;157;23.1235;300.1235
3;2;a;x;y;t;158;23.1235;300.1235
3;2;a;x;y;t;159;23.1235;300.1235
3;2;a;x;y;t;160;23.1235;300.1235
3;2;a;x;y;t;161;23.1235;300.1235
3;2;a;x;y;t;162;23.1235;300.1235
3;2;a;x;y;t;163;23.1235;300.1235
